Customer ID,Date,Category,Source,Amount
960,"Oct 27, 2024",Shopping,Myntra,3358.12
960,"Feb 11, 2025",Utility Bill,Gas,2888.84
960,2024-10-27,Utility Bill,Broadband,3612.31
960,07/09/2024,Loan EMI Payment,ICICI EMI,4512.21
960,2024-10-27,Food & Dining,Starbucks,4198.06
960,"Apr 25, 2024",Shopping,Myntra,3502.95
961,16/01/2025,Shopping,Myntra,2887.97
961,"Jan 22, 2025",Food & Dining,Zomato,1097.81
961,"Apr 14, 2024",Loan EMI Payment,HDFC Loan,4152.99
961,2024-09-04,Utility Bill,Gas,2788.31
961,2025-01-29,Utility Bill,Gas,2856.98
961,16/04/2024,Salary Credit,Salary Credit,38849.75
961,17/11/2024,Loan EMI Payment,SBI Home Loan,2439.85
961,2024-09-08,Utility Bill,Water,2760.94
961,2025-01-27,Shopping,Flipkart,104.1
961,"Feb 13, 2024",Cash Withdrawals,Cash Withdrawals,3091.9
961,04/12/2024,Shopping,Myntra,4940.94
961,2024-12-05,Shopping,Amazon,3464.98
961,27/03/2024,Shopping,Amazon,3050.31
961,2024-09-04,Shopping,Amazon,4344.96
961,"May 07, 2024",Shopping,Myntra,3711.94
961,2024-04-12,Utility Bill,Electricity,4898.33
961,2024-05-18,Shopping,Amazon,4561.4
961,07/07/2024,Cash Withdrawals,Cash Withdrawals,745.94
961,04/05/2024,Transfers,Transfers,4644.27
961,2024-02-29,Food & Dining,Zomato,2728.4
961,2024-07-31,Shopping,Myntra,4984.06
961,"Jan 26, 2025",Salary Credit,Salary Credit,75402.0
961,2024-08-29,Utility Bill,Electricity,1605.63
961,"Aug 30, 2024",Food & Dining,Zomato,3256.81
961,2024-06-25,Transfers,Transfers,159.99
961,27/07/2024,Utility Bill,Gas,1760.79
961,07/09/2024,Shopping,Flipkart,1529.71
961,"Nov 21, 2024",Salary Credit,Salary Credit,80342.83
961,2024-06-07,Loan EMI Payment,SBI Home Loan,3960.0
961,03/11/2024,Salary Credit,Salary Credit,64702.26
961,12/02/2025,Food & Dining,Zomato,4385.96
961,2025-01-01,Loan EMI Payment,HDFC Loan,4813.28
961,"Jul 26, 2024",Utility Bill,Broadband,214.13
961,"Aug 19, 2024",Shopping,Flipkart,4785.68
961,"Jan 30, 2025",Cash Withdrawals,Cash Withdrawals,1441.61
961,2024-07-21,Loan EMI Payment,SBI Home Loan,2104.74
961,18/10/2024,Loan EMI Payment,ICICI EMI,1774.37
961,"Aug 23, 2024",Food & Dining,Zomato,657.54
961,2024-08-26,Salary Credit,Salary Credit,72442.24
961,20/02/2024,Loan EMI Payment,SBI Home Loan,2994.41
961,2024-10-07,Shopping,Amazon,3958.75
961,17/07/2024,Cash Withdrawals,Cash Withdrawals,1146.9
961,"May 31, 2024",Salary Credit,Salary Credit,75474.01
961,2024-06-17,Loan EMI Payment,ICICI EMI,3701.31
961,"Dec 20, 2024",Salary Credit,Salary Credit,34240.71
961,"Sep 14, 2024",Loan EMI Payment,ICICI EMI,3231.46
961,07/05/2024,Cash Withdrawals,Cash Withdrawals,1978.55
961,2024-08-17,Salary Credit,Salary Credit,85400.93
961,"May 27, 2024",Salary Credit,Salary Credit,92582.23
961,24/11/2024,Shopping,Myntra,2059.81
962,"Jun 01, 2024",Salary Credit,Salary Credit,34659.21
962,2024-09-23,Salary Credit,Salary Credit,33239.56
962,"Jun 18, 2024",Cash Withdrawals,Cash Withdrawals,4203.12
962,2024-12-31,Transfers,Transfers,4987.29
962,23/09/2024,Loan EMI Payment,SBI Home Loan,2773.52
962,"Aug 15, 2024",Salary Credit,Salary Credit,81320.92
962,2024-06-21,Shopping,Flipkart,3477.66
962,"Apr 09, 2024",Food & Dining,Starbucks,1190.82
962,2024-03-14,Shopping,Flipkart,529.44
962,"May 12, 2024",Cash Withdrawals,Cash Withdrawals,220.09
962,30/06/2024,Salary Credit,Salary Credit,47672.96
962,"Oct 17, 2024",Transfers,Transfers,710.39
962,"Apr 30, 2024",Loan EMI Payment,HDFC Loan,977.92
962,"Mar 15, 2024",Loan EMI Payment,ICICI EMI,1768.26
962,"Feb 11, 2025",Transfers,Transfers,4716.9
962,"Aug 16, 2024",Loan EMI Payment,HDFC Loan,2355.85
962,17/06/2024,Loan EMI Payment,HDFC Loan,1038.95
962,2025-01-26,Cash Withdrawals,Cash Withdrawals,3337.85
962,2024-06-25,Transfers,Transfers,2357.41
962,04/11/2024,Food & Dining,Starbucks,1720.33
962,14/12/2024,Shopping,Myntra,3250.69
962,"Nov 14, 2024",Food & Dining,Swiggy,2590.06
962,2024-06-20,Utility Bill,Water,1298.06
962,"Oct 02, 2024",Food & Dining,Zomato,404.88
962,"Oct 14, 2024",Loan EMI Payment,HDFC Loan,2069.13
962,14/04/2024,Food & Dining,Starbucks,2873.02
962,2025-02-05,Loan EMI Payment,SBI Home Loan,1797.65
962,2024-08-26,Transfers,Transfers,2211.2
962,10/11/2024,Food & Dining,Swiggy,3974.74
962,"Oct 11, 2024",Shopping,Amazon,2968.77
962,20/08/2024,Loan EMI Payment,SBI Home Loan,2937.66
962,"May 29, 2024",Salary Credit,Salary Credit,47439.7
962,2024-09-08,Shopping,Myntra,1330.27
962,2024-11-14,Transfers,Transfers,3856.09
962,08/08/2024,Cash Withdrawals,Cash Withdrawals,4503.17
962,2024-05-30,Loan EMI Payment,SBI Home Loan,1302.58
962,"Mar 17, 2024",Cash Withdrawals,Cash Withdrawals,3749.95
962,"Nov 05, 2024",Cash Withdrawals,Cash Withdrawals,3249.11
962,"Mar 08, 2024",Transfers,Transfers,1354.1
962,"Nov 13, 2024",Cash Withdrawals,Cash Withdrawals,1614.65
962,17/10/2024,Food & Dining,Starbucks,2812.23
962,2024-06-05,Loan EMI Payment,SBI Home Loan,3037.45
962,"Sep 04, 2024",Loan EMI Payment,ICICI EMI,519.49
962,"Jul 11, 2024",Cash Withdrawals,Cash Withdrawals,710.06
962,"Nov 04, 2024",Food & Dining,Zomato,267.22
962,22/01/2025,Cash Withdrawals,Cash Withdrawals,3776.11
962,07/02/2025,Utility Bill,Gas,2468.99
962,2024-04-13,Utility Bill,Water,1304.0
962,28/07/2024,Salary Credit,Salary Credit,88105.58
962,"Aug 03, 2024",Transfers,Transfers,2226.02
963,"Jun 17, 2024",Shopping,Flipkart,3233.43
963,04/12/2024,Shopping,Amazon,914.74
963,30/03/2024,Loan EMI Payment,HDFC Loan,1598.68
963,2025-01-03,Transfers,Transfers,3893.21
963,"Nov 29, 2024",Salary Credit,Salary Credit,94380.71
963,23/10/2024,Salary Credit,Salary Credit,93917.69
963,2024-03-29,Food & Dining,Zomato,803.19
963,"Dec 15, 2024",Shopping,Myntra,4925.44
963,2024-10-09,Utility Bill,Broadband,3944.98
963,2024-10-10,Food & Dining,Zomato,3904.39
963,2024-08-22,Utility Bill,Water,4644.23
963,2024-07-26,Cash Withdrawals,Cash Withdrawals,3970.76
963,22/05/2024,Food & Dining,Zomato,1780.2
963,21/06/2024,Loan EMI Payment,SBI Home Loan,4845.61
963,2024-05-10,Cash Withdrawals,Cash Withdrawals,4140.44
963,2024-05-27,Utility Bill,Gas,1631.48
963,2024-10-08,Salary Credit,Salary Credit,50572.23
963,19/07/2024,Shopping,Myntra,1572.21
963,"Jun 30, 2024",Food & Dining,Zomato,3296.36
963,"Dec 14, 2024",Utility Bill,Broadband,2652.68
963,15/06/2024,Food & Dining,Swiggy,675.0
963,2024-03-11,Utility Bill,Broadband,4611.37
963,07/12/2024,Shopping,Myntra,2948.46
963,01/07/2024,Utility Bill,Gas,4709.48
963,11/12/2024,Salary Credit,Salary Credit,74491.92
963,19/10/2024,Utility Bill,Electricity,1169.7
963,2024-07-31,Shopping,Myntra,1848.8
963,2024-06-12,Salary Credit,Salary Credit,77560.96
963,22/01/2025,Salary Credit,Salary Credit,88355.29
963,"Mar 27, 2024",Utility Bill,Broadband,2267.59
963,2024-10-07,Utility Bill,Gas,4278.01
963,2024-07-18,Food & Dining,Zomato,2516.08
963,2024-08-02,Salary Credit,Salary Credit,60773.5
963,"Sep 05, 2024",Cash Withdrawals,Cash Withdrawals,1365.28
963,02/10/2024,Food & Dining,Zomato,991.77
963,27/07/2024,Utility Bill,Water,3051.29
963,2024-05-15,Loan EMI Payment,SBI Home Loan,2501.5
963,2025-02-10,Shopping,Flipkart,2856.27
963,19/11/2024,Cash Withdrawals,Cash Withdrawals,4589.16
963,2024-02-16,Food & Dining,Starbucks,4694.55
963,2025-02-01,Salary Credit,Salary Credit,38193.34
963,"Dec 23, 2024",Food & Dining,Starbucks,4704.11
963,2024-03-03,Salary Credit,Salary Credit,89337.79
963,19/09/2024,Loan EMI Payment,ICICI EMI,1822.9
963,2024-05-03,Salary Credit,Salary Credit,60230.54
963,"Jun 28, 2024",Salary Credit,Salary Credit,71932.28
963,24/11/2024,Food & Dining,Zomato,4408.46
963,2024-08-26,Salary Credit,Salary Credit,46640.03
963,"Dec 26, 2024",Cash Withdrawals,Cash Withdrawals,2933.66
963,"Apr 24, 2024",Utility Bill,Broadband,2012.18
964,07/03/2024,Cash Withdrawals,Cash Withdrawals,4143.98
964,02/01/2025,Loan EMI Payment,HDFC Loan,3541.29
964,26/03/2024,Transfers,Transfers,2091.01
964,15/07/2024,Loan EMI Payment,SBI Home Loan,1096.9
964,2024-12-13,Transfers,Transfers,982.12
964,2024-04-27,Food & Dining,Zomato,2816.32
964,"Jan 03, 2025",Salary Credit,Salary Credit,85900.71
964,2024-02-27,Utility Bill,Broadband,1269.09
964,"Mar 17, 2024",Salary Credit,Salary Credit,43878.7
964,2024-12-03,Cash Withdrawals,Cash Withdrawals,403.07
964,"Nov 24, 2024",Shopping,Myntra,1822.98
964,2024-06-19,Food & Dining,Zomato,3214.55
964,2024-09-23,Shopping,Myntra,624.44
964,15/08/2024,Loan EMI Payment,ICICI EMI,1755.42
964,"Oct 23, 2024",Cash Withdrawals,Cash Withdrawals,4405.93
964,2024-10-18,Transfers,Transfers,1542.9
964,2024-04-13,Salary Credit,Salary Credit,35810.14
964,2024-04-20,Cash Withdrawals,Cash Withdrawals,1619.35
964,2025-02-05,Shopping,Myntra,3939.75
964,"Jun 01, 2024",Food & Dining,Zomato,1235.3
964,09/04/2024,Transfers,Transfers,3523.1
964,02/04/2024,Loan EMI Payment,HDFC Loan,857.02
964,2024-09-03,Food & Dining,Zomato,4802.87
964,"Jun 01, 2024",Loan EMI Payment,ICICI EMI,2308.79
964,"Dec 03, 2024",Shopping,Amazon,141.59
964,10/09/2024,Cash Withdrawals,Cash Withdrawals,4680.33
964,16/12/2024,Salary Credit,Salary Credit,52630.64
964,"Nov 28, 2024",Utility Bill,Electricity,4532.23
964,06/05/2024,Salary Credit,Salary Credit,85900.41
964,10/06/2024,Salary Credit,Salary Credit,39538.28
964,08/12/2024,Food & Dining,Swiggy,2441.68
964,"Oct 27, 2024",Loan EMI Payment,ICICI EMI,1089.86
964,03/10/2024,Food & Dining,Starbucks,1637.94
964,2024-04-18,Shopping,Flipkart,3584.96
964,"Aug 17, 2024",Salary Credit,Salary Credit,79970.38
964,2024-07-10,Food & Dining,Zomato,1999.52
964,"Jul 21, 2024",Transfers,Transfers,2044.85
964,"Sep 14, 2024",Cash Withdrawals,Cash Withdrawals,1135.23
964,"Mar 02, 2024",Food & Dining,Zomato,2319.57
964,"Sep 20, 2024",Loan EMI Payment,HDFC Loan,3014.97
964,"Oct 14, 2024",Utility Bill,Gas,339.68
964,01/09/2024,Salary Credit,Salary Credit,38970.23
964,"Dec 06, 2024",Transfers,Transfers,4665.18
964,"May 21, 2024",Salary Credit,Salary Credit,30017.22
964,2024-07-31,Salary Credit,Salary Credit,81023.5
964,24/10/2024,Shopping,Flipkart,3742.41
964,"Nov 08, 2024",Cash Withdrawals,Cash Withdrawals,4610.33
964,2024-03-03,Utility Bill,Water,2567.99
964,"Mar 16, 2024",Cash Withdrawals,Cash Withdrawals,1424.55
964,2024-12-21,Salary Credit,Salary Credit,93586.97
965,16/10/2024,Cash Withdrawals,Cash Withdrawals,2357.46
965,17/01/2025,Food & Dining,Zomato,1957.34
965,2024-08-27,Transfers,Transfers,4440.61
965,2024-02-26,Loan EMI Payment,SBI Home Loan,2710.93
965,"May 29, 2024",Cash Withdrawals,Cash Withdrawals,2122.8
965,16/02/2024,Transfers,Transfers,3760.11
965,2024-12-17,Salary Credit,Salary Credit,92083.47
965,"May 02, 2024",Transfers,Transfers,248.92
965,"Apr 29, 2024",Salary Credit,Salary Credit,70038.02
965,31/01/2025,Shopping,Amazon,4719.0
965,08/06/2024,Utility Bill,Broadband,4065.45
965,2024-09-14,Utility Bill,Electricity,4904.17
965,"Feb 14, 2024",Food & Dining,Swiggy,2670.65
965,11/03/2024,Utility Bill,Gas,680.92
965,03/01/2025,Transfers,Transfers,267.41
965,"Jan 09, 2025",Transfers,Transfers,4085.6
965,"Jun 21, 2024",Transfers,Transfers,826.5
965,16/01/2025,Utility Bill,Gas,1583.67
965,"May 08, 2024",Cash Withdrawals,Cash Withdrawals,2580.15
965,"Aug 01, 2024",Transfers,Transfers,1499.45
965,29/11/2024,Loan EMI Payment,ICICI EMI,3467.71
965,"May 16, 2024",Salary Credit,Salary Credit,70980.64
965,07/07/2024,Cash Withdrawals,Cash Withdrawals,77.27
965,17/12/2024,Shopping,Amazon,3609.94
965,20/01/2025,Food & Dining,Swiggy,1240.4
965,2024-09-04,Shopping,Myntra,4132.14
965,17/07/2024,Loan EMI Payment,SBI Home Loan,942.19
965,"Jul 17, 2024",Shopping,Flipkart,721.24
965,2024-11-29,Cash Withdrawals,Cash Withdrawals,3701.22
965,2024-08-19,Food & Dining,Starbucks,383.69
965,2024-03-24,Loan EMI Payment,ICICI EMI,542.13
965,07/02/2025,Utility Bill,Broadband,2665.39
965,2024-06-26,Cash Withdrawals,Cash Withdrawals,4240.99
965,"Jun 18, 2024",Shopping,Myntra,1616.1
965,2024-05-24,Transfers,Transfers,1766.18
965,2024-05-28,Loan EMI Payment,HDFC Loan,2097.96
965,"Jul 23, 2024",Food & Dining,Swiggy,93.84
965,2025-01-20,Food & Dining,Swiggy,117.65
965,2024-02-19,Transfers,Transfers,4848.59
965,"Jun 26, 2024",Food & Dining,Starbucks,4134.06
965,18/05/2024,Salary Credit,Salary Credit,64111.49
965,"Sep 27, 2024",Shopping,Amazon,4476.17
965,2024-04-12,Food & Dining,Zomato,3976.28
965,24/01/2025,Utility Bill,Electricity,2946.57
965,2024-07-14,Loan EMI Payment,SBI Home Loan,1892.43
965,"Feb 28, 2024",Transfers,Transfers,714.92
965,08/10/2024,Cash Withdrawals,Cash Withdrawals,3702.16
965,"Jan 23, 2025",Loan EMI Payment,ICICI EMI,95.51
965,31/07/2024,Cash Withdrawals,Cash Withdrawals,194.26
965,"Aug 19, 2024",Utility Bill,Electricity,1502.99
966,10/01/2025,Utility Bill,Broadband,261.94
966,"May 26, 2024",Transfers,Transfers,1014.61
966,08/02/2025,Loan EMI Payment,SBI Home Loan,1306.51
966,2024-11-29,Transfers,Transfers,218.15
966,"Dec 29, 2024",Transfers,Transfers,2023.4
966,2024-07-18,Cash Withdrawals,Cash Withdrawals,3259.92
966,"Oct 15, 2024",Loan EMI Payment,ICICI EMI,1167.07
966,11/11/2024,Shopping,Myntra,3805.72
966,06/04/2024,Food & Dining,Swiggy,3006.78
966,2024-08-23,Transfers,Transfers,4726.08
966,05/04/2024,Loan EMI Payment,SBI Home Loan,570.83
966,2024-03-02,Shopping,Amazon,2263.46
966,14/10/2024,Cash Withdrawals,Cash Withdrawals,2521.75
966,21/06/2024,Salary Credit,Salary Credit,33435.75
966,30/11/2024,Food & Dining,Swiggy,2721.42
966,03/05/2024,Transfers,Transfers,1887.95
966,2024-07-15,Cash Withdrawals,Cash Withdrawals,2395.67
966,"Feb 06, 2025",Utility Bill,Gas,145.93
966,09/11/2024,Shopping,Flipkart,739.12
966,"Jan 09, 2025",Shopping,Flipkart,1008.02
966,17/12/2024,Cash Withdrawals,Cash Withdrawals,1959.87
966,"Jun 08, 2024",Loan EMI Payment,HDFC Loan,963.53
966,2024-10-12,Shopping,Amazon,1748.84
966,22/09/2024,Utility Bill,Electricity,1355.77
966,08/03/2024,Cash Withdrawals,Cash Withdrawals,621.29
966,2024-03-25,Cash Withdrawals,Cash Withdrawals,3556.76
966,2024-10-02,Utility Bill,Water,4094.51
966,07/11/2024,Utility Bill,Water,2400.59
966,2024-04-12,Shopping,Amazon,4801.76
966,2024-11-14,Cash Withdrawals,Cash Withdrawals,4974.99
966,06/09/2024,Salary Credit,Salary Credit,50458.27
966,27/12/2024,Salary Credit,Salary Credit,56935.78
966,2024-06-27,Cash Withdrawals,Cash Withdrawals,4487.2
966,2024-07-20,Cash Withdrawals,Cash Withdrawals,1584.35
966,03/08/2024,Salary Credit,Salary Credit,77147.33
966,"Nov 25, 2024",Utility Bill,Electricity,4280.76
966,13/10/2024,Transfers,Transfers,835.72
966,2025-02-06,Shopping,Myntra,1833.51
966,"Nov 04, 2024",Salary Credit,Salary Credit,34226.14
966,"Apr 12, 2024",Food & Dining,Swiggy,355.42
966,"Dec 20, 2024",Loan EMI Payment,ICICI EMI,4853.68
966,"Aug 25, 2024",Loan EMI Payment,ICICI EMI,4591.47
966,03/07/2024,Cash Withdrawals,Cash Withdrawals,4483.26
966,2024-11-25,Shopping,Myntra,170.42
966,29/02/2024,Utility Bill,Water,2587.08
966,19/04/2024,Food & Dining,Swiggy,3084.41
966,17/03/2024,Shopping,Myntra,4901.16
966,2025-01-19,Salary Credit,Salary Credit,49339.82
966,2025-01-20,Utility Bill,Broadband,4273.05
966,"Jun 30, 2024",Loan EMI Payment,HDFC Loan,1219.39
967,16/06/2024,Transfers,Transfers,3236.97
967,"Nov 19, 2024",Salary Credit,Salary Credit,50493.39
967,22/01/2025,Transfers,Transfers,3913.32
967,08/01/2025,Shopping,Amazon,1147.4
967,"Dec 13, 2024",Food & Dining,Starbucks,2916.77
967,22/10/2024,Utility Bill,Water,3437.38
967,2025-01-03,Loan EMI Payment,ICICI EMI,1404.89
967,24/10/2024,Cash Withdrawals,Cash Withdrawals,4645.07
967,2024-05-07,Utility Bill,Gas,815.58
967,16/09/2024,Shopping,Amazon,1635.42
967,"May 18, 2024",Food & Dining,Zomato,2060.37
967,"Jan 12, 2025",Salary Credit,Salary Credit,93896.83
967,20/02/2024,Transfers,Transfers,793.68
967,"Oct 31, 2024",Shopping,Amazon,4610.83
967,2024-08-24,Cash Withdrawals,Cash Withdrawals,4166.67
967,2024-08-07,Food & Dining,Starbucks,414.68
967,"Jun 24, 2024",Utility Bill,Water,2030.89
967,"Jan 17, 2025",Cash Withdrawals,Cash Withdrawals,4651.98
967,16/06/2024,Food & Dining,Zomato,2590.93
967,2024-09-13,Shopping,Flipkart,304.32
967,"Apr 06, 2024",Salary Credit,Salary Credit,64835.13
967,2024-03-18,Transfers,Transfers,1338.77
967,2025-02-02,Loan EMI Payment,HDFC Loan,3803.27
967,2024-04-14,Food & Dining,Swiggy,3362.81
967,2024-07-12,Loan EMI Payment,HDFC Loan,4972.74
967,23/04/2024,Salary Credit,Salary Credit,64319.52
967,"Jul 23, 2024",Loan EMI Payment,SBI Home Loan,3048.0
967,23/05/2024,Food & Dining,Swiggy,113.21
967,2024-05-07,Cash Withdrawals,Cash Withdrawals,2210.9
967,"Feb 12, 2025",Salary Credit,Salary Credit,54215.97
967,05/10/2024,Cash Withdrawals,Cash Withdrawals,249.58
967,2024-07-05,Utility Bill,Broadband,1277.44
967,2024-07-16,Food & Dining,Swiggy,1553.61
967,2024-08-16,Loan EMI Payment,HDFC Loan,175.66
967,19/10/2024,Utility Bill,Gas,3799.46
967,"Aug 29, 2024",Loan EMI Payment,HDFC Loan,4136.8
967,2024-05-26,Cash Withdrawals,Cash Withdrawals,474.46
967,2024-06-04,Transfers,Transfers,821.0
967,29/11/2024,Cash Withdrawals,Cash Withdrawals,925.85
967,2024-07-15,Food & Dining,Swiggy,2198.78
967,13/02/2024,Transfers,Transfers,1272.63
967,2024-08-04,Salary Credit,Salary Credit,36418.32
967,2024-09-17,Salary Credit,Salary Credit,96801.79
967,2024-10-06,Cash Withdrawals,Cash Withdrawals,3374.93
967,"Dec 10, 2024",Transfers,Transfers,2810.78
967,2025-01-01,Cash Withdrawals,Cash Withdrawals,4724.75
967,"Feb 21, 2024",Cash Withdrawals,Cash Withdrawals,1154.88
967,"Dec 31, 2024",Cash Withdrawals,Cash Withdrawals,1355.99
967,"Aug 17, 2024",Shopping,Myntra,379.3
967,2024-12-31,Transfers,Transfers,529.86
968,2024-06-25,Loan EMI Payment,SBI Home Loan,3024.04
968,15/03/2024,Food & Dining,Swiggy,3353.69
968,28/10/2024,Loan EMI Payment,ICICI EMI,1013.31
968,2024-12-12,Cash Withdrawals,Cash Withdrawals,2653.27
968,2025-01-25,Salary Credit,Salary Credit,62529.3
968,2024-09-18,Salary Credit,Salary Credit,96367.39
968,09/11/2024,Salary Credit,Salary Credit,53701.06
968,21/09/2024,Loan EMI Payment,HDFC Loan,1458.78
968,2025-02-11,Salary Credit,Salary Credit,59557.85
968,2024-03-22,Cash Withdrawals,Cash Withdrawals,3714.66
968,05/10/2024,Shopping,Amazon,3861.9
968,27/08/2024,Shopping,Myntra,2203.75
968,09/03/2024,Loan EMI Payment,SBI Home Loan,2208.35
968,2024-08-08,Transfers,Transfers,2507.15
968,18/08/2024,Cash Withdrawals,Cash Withdrawals,2513.7
968,07/07/2024,Loan EMI Payment,ICICI EMI,1254.79
968,2024-07-05,Transfers,Transfers,1367.94
968,"Mar 10, 2024",Loan EMI Payment,HDFC Loan,1812.96
968,"Apr 12, 2024",Shopping,Amazon,2185.27
968,2024-09-22,Transfers,Transfers,92.73
968,02/11/2024,Cash Withdrawals,Cash Withdrawals,1611.43
968,"Nov 06, 2024",Cash Withdrawals,Cash Withdrawals,3002.23
968,2024-05-30,Utility Bill,Water,3883.69
968,"Jun 08, 2024",Cash Withdrawals,Cash Withdrawals,2693.43
968,21/03/2024,Shopping,Myntra,4782.1
968,17/12/2024,Salary Credit,Salary Credit,96395.64
968,2024-06-11,Food & Dining,Swiggy,4155.22
968,"Oct 04, 2024",Food & Dining,Starbucks,571.42
968,"Dec 12, 2024",Transfers,Transfers,1256.07
968,2024-04-17,Transfers,Transfers,1670.71
968,23/06/2024,Salary Credit,Salary Credit,37569.11
968,"May 03, 2024",Shopping,Amazon,2531.23
968,2024-10-31,Cash Withdrawals,Cash Withdrawals,3096.48
968,"Mar 22, 2024",Utility Bill,Gas,1261.86
968,28/07/2024,Utility Bill,Gas,2116.28
968,2025-02-03,Salary Credit,Salary Credit,34011.48
968,"May 30, 2024",Salary Credit,Salary Credit,74622.29
968,10/10/2024,Transfers,Transfers,3787.29
968,2024-09-10,Salary Credit,Salary Credit,35273.83
968,22/04/2024,Utility Bill,Water,260.2
968,"Sep 01, 2024",Food & Dining,Starbucks,4342.46
968,2024-12-03,Utility Bill,Gas,2227.21
968,2024-10-31,Salary Credit,Salary Credit,46740.6
968,2024-12-04,Transfers,Transfers,2553.84
968,17/05/2024,Food & Dining,Swiggy,2978.31
968,"Aug 31, 2024",Salary Credit,Salary Credit,68178.98
968,12/12/2024,Salary Credit,Salary Credit,36936.98
968,20/10/2024,Cash Withdrawals,Cash Withdrawals,3819.09
968,2024-06-22,Transfers,Transfers,1887.09
968,"Oct 27, 2024",Shopping,Myntra,4030.17
969,"Sep 21, 2024",Food & Dining,Starbucks,4593.73
969,2024-08-15,Transfers,Transfers,106.2
969,28/05/2024,Transfers,Transfers,2908.09
969,2024-08-01,Utility Bill,Gas,3932.63
969,"Aug 03, 2024",Shopping,Flipkart,1286.23
969,"Jul 30, 2024",Loan EMI Payment,ICICI EMI,993.48
969,"Jun 28, 2024",Cash Withdrawals,Cash Withdrawals,4882.1
969,09/07/2024,Loan EMI Payment,SBI Home Loan,3583.18
969,11/12/2024,Utility Bill,Broadband,4659.54
969,"Jun 15, 2024",Utility Bill,Water,3320.21
969,26/09/2024,Food & Dining,Starbucks,1777.98
969,"Jan 26, 2025",Transfers,Transfers,168.62
969,27/02/2024,Loan EMI Payment,ICICI EMI,424.95
969,2024-08-17,Food & Dining,Starbucks,3714.75
969,2024-02-20,Utility Bill,Electricity,621.96
969,02/07/2024,Shopping,Myntra,3981.17
969,"Jun 18, 2024",Food & Dining,Swiggy,549.11
969,"Jun 09, 2024",Shopping,Flipkart,2365.63
969,20/11/2024,Transfers,Transfers,414.96
969,2024-10-07,Loan EMI Payment,SBI Home Loan,2269.53
969,2024-05-25,Shopping,Myntra,259.44
969,"Oct 21, 2024",Food & Dining,Starbucks,2101.08
969,17/12/2024,Salary Credit,Salary Credit,54132.8
969,"Nov 14, 2024",Food & Dining,Zomato,2426.11
969,04/05/2024,Utility Bill,Water,2303.44
969,"Oct 18, 2024",Salary Credit,Salary Credit,92285.5
969,2025-01-02,Food & Dining,Zomato,3756.41
969,10/06/2024,Loan EMI Payment,HDFC Loan,2602.97
969,09/05/2024,Cash Withdrawals,Cash Withdrawals,3750.98
969,06/12/2024,Transfers,Transfers,877.2
969,2024-07-29,Utility Bill,Water,2105.23
969,"Sep 08, 2024",Utility Bill,Broadband,4340.53
969,13/08/2024,Salary Credit,Salary Credit,99510.87
969,"Oct 25, 2024",Salary Credit,Salary Credit,61525.55
969,"Aug 22, 2024",Shopping,Amazon,3789.26
969,"Mar 23, 2024",Transfers,Transfers,4706.5
969,2024-06-22,Loan EMI Payment,SBI Home Loan,1158.33
969,11/01/2025,Utility Bill,Broadband,1234.98
969,21/07/2024,Food & Dining,Swiggy,2910.61
969,"Dec 19, 2024",Utility Bill,Gas,623.18
969,2024-09-18,Cash Withdrawals,Cash Withdrawals,4238.18
969,20/04/2024,Transfers,Transfers,1576.33
969,2024-04-07,Transfers,Transfers,2076.96
969,20/11/2024,Transfers,Transfers,1376.02
969,"Feb 14, 2024",Utility Bill,Electricity,3828.79
969,2024-12-31,Loan EMI Payment,HDFC Loan,367.27
969,"Sep 26, 2024",Cash Withdrawals,Cash Withdrawals,786.17
969,2024-05-26,Transfers,Transfers,1389.85
969,2024-12-07,Transfers,Transfers,910.98
969,07/10/2024,Utility Bill,Water,4672.11
970,11/01/2025,Shopping,Flipkart,589.57
970,2025-01-26,Shopping,Flipkart,3241.82
970,04/03/2024,Loan EMI Payment,HDFC Loan,4228.25
970,20/08/2024,Salary Credit,Salary Credit,54645.83
970,19/07/2024,Utility Bill,Broadband,776.29
970,08/11/2024,Shopping,Flipkart,4968.35
970,16/05/2024,Food & Dining,Zomato,2817.25
970,"Jun 07, 2024",Shopping,Flipkart,1957.59
970,2025-01-13,Cash Withdrawals,Cash Withdrawals,1371.55
970,2024-03-27,Cash Withdrawals,Cash Withdrawals,3726.11
970,26/06/2024,Loan EMI Payment,HDFC Loan,1785.96
970,"May 04, 2024",Loan EMI Payment,SBI Home Loan,2186.67
970,"Jul 01, 2024",Salary Credit,Salary Credit,67447.05
970,"Sep 30, 2024",Utility Bill,Electricity,2995.3
970,"Aug 11, 2024",Utility Bill,Broadband,3716.58
970,12/08/2024,Utility Bill,Broadband,4196.32
970,2024-04-01,Transfers,Transfers,2401.22
970,"Mar 03, 2024",Utility Bill,Water,3295.26
970,2024-10-27,Shopping,Amazon,2877.72
970,2024-03-02,Utility Bill,Broadband,2188.78
970,26/03/2024,Loan EMI Payment,ICICI EMI,4715.14
970,2024-03-31,Shopping,Myntra,2835.25
970,21/06/2024,Food & Dining,Swiggy,1828.01
970,"Oct 19, 2024",Transfers,Transfers,1527.59
970,2024-05-20,Transfers,Transfers,2533.94
970,2024-08-10,Loan EMI Payment,ICICI EMI,1618.39
970,2024-08-07,Shopping,Amazon,4476.91
970,2025-01-11,Shopping,Amazon,3147.48
